platform,app_name,rating,review,sentiment,weight
Play Store,Alodokter —Chat Bersama Dokter,5,merasa nyamanï¸,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,2,aplikasinya gak bisa dibukak,NEGATIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,"Adakan fitur ambil sendiri obatnya, jadi tetep pesan di aplikasi tetapi kita bisa ambil sendiri tanpa diantar.",NEGATIVE,INFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,3,"Sudah di bayar, ujung-ujungnya dokter sibuk, pilihannya cuma menunggu atau chat dokter lain, kalo pilih chat dokter lain, harus bayar lagi.... malah kaya nipu, kaya nguras pengguna",NEGATIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,2,konsultasi kurang leluasa dalam artian solusi yang diberikan seperti solusi yang orang awam sudah tau,NEGATIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,okk,NEUTRAL,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,2,"udah download, mau daftar suruh masukin email, email udah bener gak bisa ""coba cek email anda"" gitu Mulu sampe 100x",NEGATIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,1,"respon dokter lama akhirnya chat dibatalkan aplikasi, tapi dana tidak di refund",NEGATIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,Dokter responsif. Analisis dan diagnosa hati-hati sesuai dengan kondisi pasien.,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,makasihh saran nya,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,1,"jam 23.00 aku sakit gigi, sakit banget, sedangkan mau ke klinik sudah tutup semua.. aku udah bayar untuk cek di apk ini, eh ngga segera dihubungkan sama dokernya.. padahal aku cuma pngen tanya obat dan cara mengatasi gigi yang sakit..  benci banget.., padahal udah kesakitan, kalau dokter nya sibuk jangan dikasih tanda on :v dan uang ga bisa kembali, padahal chat sama dokternya aja ga jadi :v gimana sih, orang bener2 sakit juga",NEGATIVE,INFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,terimakasih dok,NEUTRAL,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,jawabannya memuaskan dan menenangkan,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,4,"pengiriman obat melalui alodok prosesnya sangat lama, untung obat kulit, kalau obat penyakit dalam, udah keburu mati, padahal toko obat nya dekat, hanya hanya sekitar 17 kilo, tapi proses nya lama, sudah 4 hari belum sampai juga",NEGATIVE,INFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,3,gak bisa masuk aplikasi sudah disi semua tp bolak balik ngisi data buat masuk,NEGATIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,2,tolong adakan fitur video dong karna susah mendeskripsikan kalo anak sakit kalo ada video kan gampang tinggal di tunjukan,NEGATIVE,INFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,trimakasi selalau d jawab dgn tepat trimakasi alodoter,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,"Tercerahkan, jadi perasaan bisa sedikit tenang.",POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,good job dr,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,baik bgt dokter nya,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,apa kah ikan sapu sapu bisa di komsumsi doj,NEUTRAL,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,1,"gimana sih pengiriman obat 1 jam tpi blm di kirimÂ² juga, mana yang kata nya 1 jam sampe, kalau nggk niat krja jaga apotik Yaudh nggk usah krja, kan kasihan orang yg sakit butuh obatnya jdi nunggu lama,, udh 2x begini ternyata tidk ada perubahan ,, tolong dong take down aja ni aplikasi alodokter nya, percuma ada kalau tidk sesuai yg tertulis, kata nya pengiriman obat 1 jam sampe, mana nggk ada lama bnget.",NEGATIVE,INFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,1,"Saya booking pemeriksaan di RS, ternyata polinya tdk ada",NEGATIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,1,haloo ini apakah maintenance? ko ga bisa dibuka yah?,NEGATIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,dokter komunikatif dan informatif,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,wow,NEUTRAL,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,baik sangat,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,1,"ngapain dong ada masuk lewat email kalo gabisa,",NEGATIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,barusan ikut,NEUTRAL,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,ok good job,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,dokter nya baik2,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,1,"Tidak puas dengan sistem tanya jawabnya, masa status online tapi dokternya berjam jam tidak ada balasan, Sekalinya jawab panjang lebar tapi tidak on point, mengecewakan.",NEGATIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,baik konsultasinya,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,pelayanannya memuaskan,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,terimakasih,NEUTRAL,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,Good,NEUTRAL,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,dok sayah ingin bertanya,NEUTRAL,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,setahun yang lalu saya kena struk di sebabkan pengentalan darah sampai sekarang masih minum obat pengencer darah(clopidovrel) pertanyaan: sampai kapan saya harus tetap minum obat itu?,NEUTRAL,INFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,komunikatif dan menenangkan ,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,Bu dokter yth. selama 3 th saya meminum air panas dari dispenser. memang dispenser habis rusak setelah diperbaiki saya gunakan lagi. tapi selama itu saya menderita batuk yg nggak berhenti oadahal setiap bulan kedokter paru. sekarang berhenti mium air panas dari dispenser batuknya sembuh. apa yg terjadi didispenser,NEUTRAL,INFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,gk di respon sama dokternya padahal udh bayar jahat banget uangnya juga gk bisa balik lagi jahat bangetttt kesell aku kasi bintang 5 supaya paling atas komen ini,NEGATIVE,INFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,menyenangkan...tapi dok lama sih balasnya,POSITIVE,INFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,3,apakah saya masih bisa konsultasi yang lain lagi,NEUTRAL,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,Kereeeenn,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,4,"masih uji coba, sementara memuaskan.",NEUTRAL,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,4,kirain chat biasa ga berbayar,NEUTRAL,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,saya sangat terbantu dengan aplikasi ini dan dokternya rata2 baik walau kadang da dokter yg songong main tutup dan akhiri perbincangan,POSITIVE,COMPLEX
Play Store,Alodokter —Chat Bersama Dokter,5,bismillah semoga obatnya cocok,POSITIVE,INFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,mantuliti,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,mantab...,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,pelayanan yang baik,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,1,dikira grtis tp ternyata berbyr,NEGATIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,sangat baij buat kita yg jauh dari kota,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,4,cpt direspon,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,Terimakasih atas saran sarannya,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,terimakasih banyak dok..,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,4,dicoba dulu,NEUTRAL,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,bgus,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,1,sudah bayar tidak ada hasil,NEGATIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,2,ga ada yg gratis prabayar semua ternyata,NEGATIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,Best doktrrnya,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,3,mau login aja susah banget...,NEGATIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,1,"aplikasi ga jelas,skrg mau beli obat harus konsul,udh gitu sering di cancel obat nya. obat sering diganti yg mahal.",NEGATIVE,INFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,1,"dok, saya mau tanyak, knapa ya saat saya loadingkan ke aplikasi lain tak boleh,contoh nya FB, atau gmail,",NEUTRAL,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,kerern,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,"awalnya dikira anak yg sakit belakangan dikasih tau yg sakit bapaknyaa, ternyata masih mau melayani jg. boleh RECOMMENDED",POSITIVE,INFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,sangat baik dalam menangani masalah kita,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,konsultasi yang baik dan tepat,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,dokternya sabar,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,2,sayamautanya apakah rebusan bungapatah tulang bisadiminu?,NEUTRAL,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,"tks dokter, akan saya coba saran dokter ",POSITIVE,INFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,kok gak bisa2 daftar ya min. dari tadi gak masuk2 daftar nya.,NEGATIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,alhmdulilah setiap pertanyaan memuaskn,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,Ter-Baik pelayanannya,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,Apikasi ini belajar untuk ingin tahu...,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,good job buat dokter nya,NEUTRAL,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,Dokter memberikan informasi yang baik,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,1,saya sudah tf ke dokter umum yg bernama Dira eh waktu mau TF masih online sudah dikirim uangnya kok jadi ofline kenapa ya alodokter??,NEGATIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,1,"udah standby di room chat, udh refresh halaman room chat tapi ga ada balasan dari dokternya. ternyata nunggu lama tsb udh habis wkt. Setelah keluar dari aplikasi, baru cek kalo ada balasan dari dokter dan belum sempat dapat resep karena tidak tau jika dokter sudah balas chat",NEGATIVE,INFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,trimakasih atas bantuan untuk menjawab keluhan sy...,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,4,bgus sekali,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,1,"kecewa... sementara konsultasi sama dokter hari ini, dokternya minta difotokan kondisi kesehatan yang menjadi topik konsultasi malah pilihan untuk balas chat malah tidak tersedia",NEGATIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,"Terdapat berbagai pilihan dokter, dari dokter umum dan spesialis",POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,Hallo.dokter sy seminggu yll operasi pengangkatan kantung empedu dg laparoskopi sekarang perut rasa nya begah. bagaimn cr mengatasinya .,NEUTRAL,INFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,3,baru chat ...krn dokter blum bales . aku keluarkan aplikasinya ...tapi knp gk ada lanjutanya . ketika di klik kembali . padahal belum selesai . mohon arahan ini fiturnya gmn,NEGATIVE,INFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,3,Ingin menyurvei dulu,NEUTRAL,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,2,Kenapa gk bisa daftar?,NEGATIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,pelayanan ckup baik,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,login e rada susah se..,NEGATIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,3,mau konsul cuma berbayar,NEGATIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,"Good, very professional",POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,mantul,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,1,knapa ga bisa d buka,NEGATIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,4,jawaban terlalu lama menurut saya trimakasih ,NEGATIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,4,dokternya baikï¸,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,sangat effesion,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,mau daftar aja susaaaahh,NEGATIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,halo dokter,NEUTRAL,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,1,jangan order obat disini.. barang tidak ada uang tidak kembali.. udh komplen berapa kali malah ga ada jawaban.. padahal di aplikasi sudsh di bawa kurir aplikadi karena instan pakai gojeg .. dan itu saya sedang urgent..,NEGATIVE,INFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,Verry Good,NEUTRAL,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,menenangkan hati di saat kacau2 nya,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,baik banget,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,smoga resep dr dokter anak saya sembuh,NEUTRAL,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,"dokter berpengalaman, biaya konsul lumayan murah",POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,ma syaa Allah manfaat banyak,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,"sabar, baik",POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,makasih dok atas bantuannya,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,responnya ,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,1,blm ada pengelaman,NEGATIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,sangat responsif,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,aplikasi oke,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,sangat memuaskan terimakasih,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,1,Dulu gratis skrng berbayar ,NEGATIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,sangattt baikkkk,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,mantab ,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,dokter nya baik,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,thank you doctor,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,"sangat cepet responya,,",POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,3,arsitek tur,NEUTRAL,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,akurat,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,4,lama balesnyaaa,NEGATIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,respon dokternya cepet,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,3,sekarang sering eror ya?,NEGATIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,1,"tolong tambahkan hasil diagnosis, dan fitur tracking saat pengiriman obat, jika perlu tambahan surat keterangan sakit...",NEUTRAL,COMPLEX
Play Store,Alodokter —Chat Bersama Dokter,5,selamat malam dok...saya ingin bertanya dok.. apa obat telapak kaki panas panas ya dok... ?,NEUTRAL,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,"aman makasih alodokter chat nyaman, biaya lebih murah, dokter responsif",POSITIVE,INFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,"saya punya hipertensi sampe 180/90, tapi sekarang 75/60 apakah masih tetap harus diminum obat hipertensinya",NEUTRAL,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,"ini aplikasi yg kucari ,sgt lengkap bisa Konsul Ama dokter nya",POSITIVE,INFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,sangat responsif. semoga cocok obatnya,POSITIVE,INFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,2,kenapa harus berbayar,NEUTRAL,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,3,sejujurnya beberapa layanannya random sih mungkin belum nemu dokter uang pas,NEUTRAL,INFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,Terimakasih untuk ilmunya...,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,4,kaki sy terasa berat penglihata agat kabur pinggang terasa yeri bagaimana ini,NEUTRAL,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,3,ngga bisa chat langsung,NEGATIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,dokter indira terimakasih banyak ,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,2,Dok saya mau konsultasi mengenai penyakit hipertiroid. Apakah hipertiroid bisa di sembuhkan tampa operasi dok?,NEUTRAL,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,2,"baru kali ini chat alo dokter, responnya sangat lama sekali sudah 25menit belum di bls sama dokter",NEGATIVE,INFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,"saya alamat Makassar, kenapa tiap kali mau pesan obat harus di kirim dari apotik di pulau Jawa?",POSITIVE,INFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,1,"saya konsultasi di aplikasi ini dan diresepkan obat tapi sudah 4 hari obatnya belum sampai juga padahal alamat dari tempat pngambilan obat ke alamat saya sangat dekat sekali tidak sampai 10 menit. saya sangat butuh obatnya, mungkin sebelum obatnya sampai saya sudah sekarat duluan",NEGATIVE,INFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,3,lumayan,NEUTRAL,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,respon dokter baik,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,3,"selamat malam dok,aku pasien setrok kaki kanan terasa berat untuk jalan apa penyebabnya, aku holo docter, bagaimana, kalau aku pakai koligen",NEUTRAL,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,1,udah bayar 15.rb biar bisa cat dokter pas di buka hilang lalu suruh bayar lagi dan begitu seterusnya... akhirnya cuma selalu bayar gak bisa nge chat. aku hapus aja aplikasinya tekor,NEUTRAL,INFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,terimaksih,NEUTRAL,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,"dari sini kita bisa belajar, seputar kesehatan di rumah",POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,responsif,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,1,apa yg di ucap tidak sesuai keluhan,NEGATIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,1,klo mau konsultasi sm dokter harus bayar,NEGATIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,Terimakasih,NEUTRAL,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,banyak memberi masukan masalah penyakit,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,4,untuk smntra 4 dulu,NEUTRAL,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,"oke, terperinci",POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,trimakasih dokter baikkkk,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,5,dokternya baik dan sabar dlm menjawab pertanyaan,POSITIVE,UNINFORMATIVE
Play Store,Alodokter —Chat Bersama Dokter,1,"aplikasi jelek. mau ubah alamat pengiriman gk bisa. udah 3 hari obat gk dikirim2 ke pihak ekspedisi padahal keburi butuh. gak ada kejelasan, batas pengiriman gk jelas. dichat balasnya template formalitas doang",NEGATIVE,INFORMATIVE
